customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4429-UMK18,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.32,381.21,No
3110-NFG98,Male,1,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.52,2666.77,No
3319-RAT24,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.55,6167.38,Yes
1501-VRJ47,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.81,3941.15,No
4197-DKF52,Female,1,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.98,627.91,No
4251-TLB23,Male,1,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.86,4111.57,No
9314-AWY85,Female,1,No,Yes,53,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.44,3467.18,Yes
2446-DVG67,Male,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.35,2236.63,No
9693-SOB23,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.55,375.97,Yes
7396-DXD41,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.74,198.08,No
3384-QLX92,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),96.97,6105.36,No
5139-ZJI24,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.56,1114.55,Yes
9449-KUU82,Male,0,No,No,27,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.92,1761.94,Yes
8255-UVD97,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,102.83,2568.93,No
6571-ERK97,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,82.48,5766.16,No
8983-CJN88,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.45,518.69,No
2821-YFD80,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),89.2,4366.47,No
6778-HVA42,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.54,495.79,Yes
7734-BAQ32,Male,0,No,No,62,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,79.52,4939.01,Yes
2099-KVD32,Male,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.36,24.23,Yes
4788-SXU19,Male,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),62.77,2139.77,No
6310-PXR78,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),77.46,3570.78,No
1215-SNW12,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.42,3379.85,No
1866-NCE88,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.87,790.68,Yes
7950-BKM60,Male,0,Yes,No,8,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,70.4,560.42,No
5424-CMZ12,Male,0,Yes,No,13,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.57,791.51,No
1953-JHH64,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.7,402.03,Yes
3434-LVJ82,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),55.98,63.34,Yes
8394-XJI31,Female,1,No,No,5,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,74.71,379.17,No
4764-OZN60,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),58.41,2689.11,No
4464-ZKQ61,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.88,1510.68,No
2160-RIN96,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,87.69,3062.11,No
5336-ELT73,Male,1,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.28,2170.28,No
8708-VIT79,Female,0,No,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.28,94.85,No
2320-INC68,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),83.81,247.01,Yes
8404-YJC40,Female,1,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,87.28,4283.53,No
9650-JZJ71,Male,0,No,No,36,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),75.13,2712.01,No
2673-MBE26,Female,0,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.43,362.67,No
2722-EUC36,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.1,2138.63,No
6342-WJC76,Male,0,Yes,No,3,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),67.73,203.22,Yes
9726-JOB52,Male,1,Yes,Yes,47,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.39,3401.18,No
8873-RME64,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.56,2479.92,No
7663-FVR39,Male,0,No,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,68.28,4705.58,No
8697-GBE69,Male,0,Yes,Yes,63,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,73.37,4628.23,No
8506-UBJ23,Male,0,Yes,No,31,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.72,2066.94,No
4395-FWF89,Male,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),83.21,3909.3,Yes
7759-AUR86,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.74,2352.47,No
2240-BRV12,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),54.74,3019.03,No
5846-LPK82,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,95.41,574.95,No
6127-EXV56,Male,0,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),54.94,3795.07,Yes
1983-ZGB95,Male,0,No,No,14,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.65,1012.81,No
3832-SGY65,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),70.75,844.06,Yes
4877-EKJ62,Male,1,Yes,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.49,295.77,Yes
4919-JED24,Male,1,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,80.55,5239.3,Yes
6905-FGD83,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.32,377.51,Yes
2133-PCA93,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.66,2033.99,Yes
5317-SLN13,Female,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.13,1042.75,Yes
2258-CUV17,Female,0,No,No,67,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.28,4978.85,No
3243-YHG98,Female,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.89,356.22,Yes
1501-ZYM53,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.99,573.92,Yes
2873-SNZ13,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.13,2211.65,No
5480-QNX71,Female,1,Yes,No,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.27,3345.85,No
9913-DWJ37,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.15,2049.81,Yes
7524-QHM74,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,102.46,5012.39,No
3255-EPY29,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),77.36,1627.18,Yes
4173-IAY87,Male,0,No,Yes,4,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.19,299.44,No
3829-ZPS52,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),67.41,2356.21,No
1196-DNX18,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,91.31,3016.9,Yes
2482-OAO81,Male,1,No,No,7,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.72,548.15,Yes
5017-KWL29,Male,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),92.17,3217.61,No
3128-XXC77,Female,0,No,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),69.04,1376.87,No
5947-PGX95,Female,0,Yes,Yes,64,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,68.84,4397.66,Yes
1504-RFY31,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.3,525.13,No
2035-NJM95,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),102.93,1239.26,No
4683-FBP14,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.93,1279.97,No
5407-ZKM50,Female,1,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.52,1426.79,Yes
6035-KYE29,Male,0,Yes,No,50,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.49,3923.73,No
5225-YYB58,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.38,284.73,Yes
7687-TGG27,Female,0,Yes,No,9,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,67.8,615.22,Yes
1579-HZH70,Male,1,No,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.29,79.61,Yes
6899-UPR90,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),53.57,489.01,Yes
5955-XWE22,Female,0,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,75.18,2331.7,No
1622-HTO88,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,78.82,470.84,Yes
9585-MUV14,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,97.5,3117.62,Yes
6328-LSY61,Male,0,No,No,56,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),77.89,4361.24,No
4558-BBE21,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.38,437.94,No
7980-VMA22,Male,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.91,517.89,No
4239-VPQ55,Female,0,No,Yes,68,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),81.76,5565.97,No
7856-NSJ42,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.68,7319.81,No
9843-QHO45,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,88.36,2291.81,No
4804-LIQ61,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,107.98,3993.31,No
8529-NXS25,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.8,467.37,Yes
9538-THG37,Female,1,No,No,27,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,76.98,2085.57,No
8629-DRC57,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),85.23,4423.59,No
9068-CPA78,Male,0,Yes,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.93,1323.62,Yes
7923-CES38,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),84.97,510.26,Yes
3531-WOI79,Male,0,Yes,Yes,54,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),63.73,3444.9,Yes
2931-RNB92,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,89.5,5005.01,Yes
5661-VKT65,Male,0,No,No,48,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.09,3996.12,No
5147-IXZ62,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,99.4,4763.83,No
5297-KMN86,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,73.71,362.36,No
9743-JOM59,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.41,393.18,No
2389-DYM59,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),86.72,3995.55,Yes
3590-CLP26,Male,1,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.65,202.0,Yes
1926-KYE11,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.55,134.8,Yes
5437-IXH23,Female,0,Yes,No,66,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,86.32,5693.19,No
2583-DNQ28,Male,1,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),92.18,4243.87,No
8757-OJY54,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,95.37,4192.9,No
5124-KLH80,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,76.89,3305.72,Yes
4524-WMR56,Male,1,Yes,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.95,854.56,No
7257-JLW69,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.7,607.5,Yes
4375-ZUJ38,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,89.06,5879.78,No
5180-GON38,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.62,354.05,No
9607-GZM81,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.53,450.76,No
3281-FRE25,Male,0,Yes,Yes,65,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),71.55,4647.95,No
8059-SFV14,Female,0,No,Yes,6,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,52.29,314.16,Yes
8094-LDE43,Male,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),102.98,4432.9,No
7099-SIF19,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.0,510.67,Yes
8954-ITC84,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.84,791.23,Yes
5637-FXG62,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.94,377.55,Yes
8541-WTA49,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.53,4174.73,Yes
6961-QZM82,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),96.23,3458.39,No
7778-ASN75,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,68.45,614.26,Yes
9129-BFM35,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,73.94,4443.24,No
4909-IOI50,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.64,550.58,Yes
6724-IRB71,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,99.71,3780.09,No
5502-CLA59,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),83.37,93.04,No
7456-NXB41,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),79.55,795.16,No
6372-DMJ76,Female,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,446.43,No
7081-IWP77,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,103.09,7218.29,Yes
7539-DGS24,Male,0,No,No,32,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,59.92,1908.76,Yes
7626-ULD13,Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),91.12,4286.44,Yes
5768-ITE71,Male,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.14,635.0,No
6168-XSG13,Male,0,Yes,No,13,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.17,893.59,No
3705-HLM55,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,107.15,2152.53,Yes
1360-JEG20,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.6,101.09,Yes
4351-SZQ29,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.58,735.19,Yes
6936-LUO97,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.6,2288.97,Yes
5615-SXD51,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),62.53,750.53,Yes
2015-QYW27,Male,0,No,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,64.88,2854.12,Yes
9084-BWJ52,Female,0,No,No,12,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,67.58,808.24,Yes
1489-FYO65,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.02,63.17,No
7026-DWU35,Female,1,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,77.92,473.41,No
8924-WYN63,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.88,1152.14,No
4654-MRM15,Male,0,No,Yes,65,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),77.39,5023.81,Yes
5670-BBT34,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.14,1111.87,Yes
8418-NMH44,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.83,3003.72,No
4925-OTZ93,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),83.81,1926.37,Yes
3362-GTI11,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.13,362.06,No
3390-HVY93,Male,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),99.97,2594.11,No
6401-KSM97,Female,0,No,No,36,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),68.33,2454.99,No
4519-NHF69,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.08,2381.81,No
9645-LVV12,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,72.8,655.0,No
1780-YIE36,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),90.56,1092.05,No
1342-KEP12,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,462.72,Yes
3292-DMR85,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.73,655.86,Yes
7780-LKQ12,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.73,88.07,No
2847-AAL97,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,75.52,1278.43,No
4790-AUL44,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.9,4557.38,No
1402-EXB48,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.4,1664.87,No
1867-ASR46,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,87.54,1934.29,Yes
8711-COU79,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),77.75,623.79,No
9981-GHW93,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),85.5,692.63,Yes
1351-VPM57,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),92.01,834.47,Yes
8145-QAX25,Male,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.91,1178.35,Yes
9583-OOP73,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.23,306.93,Yes
2836-SFE14,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.47,362.82,Yes
9600-NUP34,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,79.11,3562.04,No
3034-FLE14,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.4,1498.79,No
9689-EQZ71,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,93.53,1119.73,Yes
3706-ZEE84,Male,1,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),71.57,77.19,Yes
8515-JGC26,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.64,1214.77,Yes
6772-NFT42,Male,0,Yes,No,63,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,81.92,5165.3,Yes
3390-PYX85,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,58.22,587.45,No
